Country,ISO3 Code,Date,Price (EUR/MWhe)
Latvia,LVA,2019-12-07,33.43
Latvia,LVA,2019-12-08,29.97
Latvia,LVA,2019-12-09,34.92
Latvia,LVA,2019-12-10,46.35
Latvia,LVA,2019-12-11,38.89
Latvia,LVA,2019-12-12,44.7
Latvia,LVA,2019-12-13,41.55
Latvia,LVA,2019-12-14,33.74
Latvia,LVA,2019-12-15,32.89
Latvia,LVA,2019-12-16,47.88
Latvia,LVA,2019-12-17,46.76
Latvia,LVA,2019-12-18,45.11
Latvia,LVA,2019-12-19,45.43
Latvia,LVA,2019-12-20,41.25
Latvia,LVA,2019-12-21,34.75
Latvia,LVA,2019-12-22,35.46
Latvia,LVA,2019-12-23,40.57
Latvia,LVA,2019-12-24,37.18
Latvia,LVA,2019-12-25,35.21
Latvia,LVA,2019-12-26,36.63
Latvia,LVA,2019-12-27,41.43
Latvia,LVA,2019-12-28,33.83
Latvia,LVA,2019-12-29,27.72
Latvia,LVA,2019-12-30,27.23
Latvia,LVA,2019-12-31,29.75
Latvia,LVA,2020-01-01,27.04
Latvia,LVA,2020-01-02,27.05
Latvia,LVA,2020-01-03,24.13
Latvia,LVA,2020-01-04,24.17
Latvia,LVA,2020-01-05,33.05
Latvia,LVA,2020-01-06,30.19
Latvia,LVA,2020-01-07,33.2
Latvia,LVA,2020-01-08,23.97
Latvia,LVA,2020-01-09,32.86
Latvia,LVA,2020-01-10,36.05
Latvia,LVA,2020-01-11,24.65
Latvia,LVA,2020-01-12,23.09
Latvia,LVA,2020-01-13,35.63
Latvia,LVA,2020-01-14,28.32
Latvia,LVA,2020-01-15,27.26
Latvia,LVA,2020-01-16,34.54
Latvia,LVA,2020-01-17,34.66
Latvia,LVA,2020-01-18,23.24
Latvia,LVA,2020-01-19,30.75
Latvia,LVA,2020-01-20,37.1
Latvia,LVA,2020-01-21,28.09
Latvia,LVA,2020-01-22,37.38
Latvia,LVA,2020-01-23,40.68
Latvia,LVA,2020-01-24,26.01
Latvia,LVA,2020-01-25,24.06
Latvia,LVA,2020-01-26,23.47
Latvia,LVA,2020-01-27,42.36
Latvia,LVA,2020-01-28,36.13
Latvia,LVA,2020-01-29,36.94
Latvia,LVA,2020-01-30,37.33
Latvia,LVA,2020-01-31,31.99
Latvia,LVA,2020-02-01,18.4
Latvia,LVA,2020-02-02,15.94
Latvia,LVA,2020-02-03,28.43
Latvia,LVA,2020-02-04,36.78
Latvia,LVA,2020-02-05,29.51
Latvia,LVA,2020-02-06,27.58
Latvia,LVA,2020-02-07,35.7
Latvia,LVA,2020-02-08,22.64
Latvia,LVA,2020-02-09,10.26
Latvia,LVA,2020-02-10,18.45
Latvia,LVA,2020-02-11,37.0
Latvia,LVA,2020-02-12,43.08
Latvia,LVA,2020-02-13,40.15
Latvia,LVA,2020-02-14,42.87
Latvia,LVA,2020-02-15,17.27
Latvia,LVA,2020-02-16,9.29
Latvia,LVA,2020-02-17,22.43
Latvia,LVA,2020-02-18,25.92
Latvia,LVA,2020-02-19,33.88
Latvia,LVA,2020-02-20,36.53
Latvia,LVA,2020-02-21,27.28
Latvia,LVA,2020-02-22,8.69
Latvia,LVA,2020-02-23,11.59
Latvia,LVA,2020-02-24,29.64
Latvia,LVA,2020-02-25,40.12
Latvia,LVA,2020-02-26,39.73
Latvia,LVA,2020-02-27,43.76
Latvia,LVA,2020-02-28,35.6
Latvia,LVA,2020-02-29,24.72
Latvia,LVA,2020-03-01,18.44
Latvia,LVA,2020-03-02,34.98
Latvia,LVA,2020-03-03,34.49
Latvia,LVA,2020-03-04,33.63
Latvia,LVA,2020-03-05,34.03
Latvia,LVA,2020-03-06,29.53
Latvia,LVA,2020-03-07,23.62
Latvia,LVA,2020-03-08,15.6
Latvia,LVA,2020-03-09,30.48
Latvia,LVA,2020-03-10,34.08
Latvia,LVA,2020-03-11,27.3
Latvia,LVA,2020-03-12,25.89
Latvia,LVA,2020-03-13,20.6
Latvia,LVA,2020-03-14,22.34
Latvia,LVA,2020-03-15,7.75
Latvia,LVA,2020-03-16,24.53
Latvia,LVA,2020-03-17,27.07
Latvia,LVA,2020-03-18,18.22
Latvia,LVA,2020-03-19,23.47
Latvia,LVA,2020-03-20,30.99
Latvia,LVA,2020-03-21,19.38
Latvia,LVA,2020-03-22,9.78
Latvia,LVA,2020-03-23,25.92
Latvia,LVA,2020-03-24,25.68
Latvia,LVA,2020-03-25,15.79
Latvia,LVA,2020-03-26,24.36
Latvia,LVA,2020-03-27,26.41
Latvia,LVA,2020-03-28,13.67
Latvia,LVA,2020-03-29,11.87
Latvia,LVA,2020-03-30,27.58
Latvia,LVA,2020-03-31,26.27
Latvia,LVA,2020-04-01,19.34
Latvia,LVA,2020-04-02,23.54
Latvia,LVA,2020-04-03,17.44
Latvia,LVA,2020-04-04,19.57
Latvia,LVA,2020-04-05,19.57
Latvia,LVA,2020-04-06,23.38
Latvia,LVA,2020-04-07,18.61
Latvia,LVA,2020-04-08,22.76
Latvia,LVA,2020-04-09,18.44
Latvia,LVA,2020-04-10,23.74
Latvia,LVA,2020-04-11,15.84
Latvia,LVA,2020-04-12,4.0
Latvia,LVA,2020-04-13,6.0
Latvia,LVA,2020-04-14,23.08
Latvia,LVA,2020-04-15,33.47
Latvia,LVA,2020-04-16,27.28
Latvia,LVA,2020-04-17,32.24
Latvia,LVA,2020-04-18,21.58
Latvia,LVA,2020-04-19,13.0
Latvia,LVA,2020-04-20,30.5
Latvia,LVA,2020-04-21,32.05
Latvia,LVA,2020-04-22,34.32
Latvia,LVA,2020-04-23,32.87
Latvia,LVA,2020-04-24,30.66
Latvia,LVA,2020-04-25,16.95
Latvia,LVA,2020-04-26,20.17
Latvia,LVA,2020-04-27,31.02
Latvia,LVA,2020-04-28,32.73
Latvia,LVA,2020-04-29,31.22
Latvia,LVA,2020-04-30,29.71
Latvia,LVA,2020-05-01,10.95
Latvia,LVA,2020-05-02,21.28
Latvia,LVA,2020-05-03,11.83
Latvia,LVA,2020-05-04,32.38
Latvia,LVA,2020-05-05,31.31
Latvia,LVA,2020-05-06,26.78
Latvia,LVA,2020-05-07,31.71
Latvia,LVA,2020-05-08,33.66
Latvia,LVA,2020-05-09,22.71
Latvia,LVA,2020-05-10,20.95
Latvia,LVA,2020-05-11,22.27
Latvia,LVA,2020-05-12,30.68
Latvia,LVA,2020-05-13,30.49
Latvia,LVA,2020-05-14,34.65
Latvia,LVA,2020-05-15,29.18
Latvia,LVA,2020-05-16,14.3
Latvia,LVA,2020-05-17,10.51
Latvia,LVA,2020-05-18,33.25
Latvia,LVA,2020-05-19,31.87
Latvia,LVA,2020-05-20,31.43
Latvia,LVA,2020-05-21,28.88
Latvia,LVA,2020-05-22,31.32
Latvia,LVA,2020-05-23,23.97
Latvia,LVA,2020-05-24,9.17
Latvia,LVA,2020-05-25,30.33
Latvia,LVA,2020-05-26,31.97
Latvia,LVA,2020-05-27,31.65
Latvia,LVA,2020-05-28,21.44
Latvia,LVA,2020-05-29,22.94
Latvia,LVA,2020-05-30,11.05
Latvia,LVA,2020-05-31,5.33
Latvia,LVA,2020-06-01,28.61
Latvia,LVA,2020-06-02,33.02
Latvia,LVA,2020-06-03,36.42
Latvia,LVA,2020-06-04,35.1
Latvia,LVA,2020-06-05,28.7
Latvia,LVA,2020-06-06,18.01
Latvia,LVA,2020-06-07,32.91
Latvia,LVA,2020-06-08,40.9
Latvia,LVA,2020-06-09,43.07
Latvia,LVA,2020-06-10,98.83
Latvia,LVA,2020-06-11,35.74
Latvia,LVA,2020-06-12,38.37
Latvia,LVA,2020-06-13,26.14
Latvia,LVA,2020-06-14,30.92
Latvia,LVA,2020-06-15,48.05
Latvia,LVA,2020-06-16,46.08
Latvia,LVA,2020-06-17,39.38
Latvia,LVA,2020-06-18,35.13
Latvia,LVA,2020-06-19,30.98
Latvia,LVA,2020-06-20,27.98
Latvia,LVA,2020-06-21,21.53
Latvia,LVA,2020-06-22,37.71
Latvia,LVA,2020-06-23,47.56
Latvia,LVA,2020-06-24,43.5
Latvia,LVA,2020-06-25,80.45
Latvia,LVA,2020-06-26,47.91
Latvia,LVA,2020-06-27,31.87
Latvia,LVA,2020-06-28,28.45
Latvia,LVA,2020-06-29,34.79
Latvia,LVA,2020-06-30,31.55
Latvia,LVA,2020-07-01,31.53
Latvia,LVA,2020-07-02,41.78
Latvia,LVA,2020-07-03,41.27
Latvia,LVA,2020-07-04,23.59
Latvia,LVA,2020-07-05,25.15
Latvia,LVA,2020-07-06,30.27
Latvia,LVA,2020-07-07,27.99
Latvia,LVA,2020-07-08,34.32
Latvia,LVA,2020-07-09,37.12
Latvia,LVA,2020-07-10,29.98
Latvia,LVA,2020-07-11,27.49
Latvia,LVA,2020-07-12,24.83
Latvia,LVA,2020-07-13,35.9
Latvia,LVA,2020-07-14,36.78
Latvia,LVA,2020-07-15,37.13
Latvia,LVA,2020-07-16,40.07
Latvia,LVA,2020-07-17,41.02
Latvia,LVA,2020-07-18,30.25
Latvia,LVA,2020-07-19,31.24
Latvia,LVA,2020-07-20,36.68
Latvia,LVA,2020-07-21,27.41
Latvia,LVA,2020-07-22,29.43
Latvia,LVA,2020-07-23,32.98
Latvia,LVA,2020-07-24,28.31
Latvia,LVA,2020-07-25,30.99
Latvia,LVA,2020-07-26,26.17
Latvia,LVA,2020-07-27,29.64
Latvia,LVA,2020-07-28,29.67
Latvia,LVA,2020-07-29,24.85
Latvia,LVA,2020-07-30,29.66
Latvia,LVA,2020-07-31,34.58
Latvia,LVA,2020-08-01,35.69
Latvia,LVA,2020-08-02,30.69
Latvia,LVA,2020-08-03,39.56
Latvia,LVA,2020-08-04,38.99
Latvia,LVA,2020-08-05,42.95
Latvia,LVA,2020-08-06,44.9
Latvia,LVA,2020-08-07,42.6
Latvia,LVA,2020-08-08,35.89
Latvia,LVA,2020-08-09,36.31
Latvia,LVA,2020-08-10,40.7
Latvia,LVA,2020-08-11,39.65
Latvia,LVA,2020-08-12,46.15
Latvia,LVA,2020-08-13,47.02
Latvia,LVA,2020-08-14,43.56
Latvia,LVA,2020-08-15,33.53
Latvia,LVA,2020-08-16,34.87
Latvia,LVA,2020-08-17,52.16
Latvia,LVA,2020-08-18,73.3
Latvia,LVA,2020-08-19,57.59
Latvia,LVA,2020-08-20,52.21
Latvia,LVA,2020-08-21,48.54
Latvia,LVA,2020-08-22,31.89
Latvia,LVA,2020-08-23,31.21
Latvia,LVA,2020-08-24,49.34
Latvia,LVA,2020-08-25,54.08
Latvia,LVA,2020-08-26,42.42
Latvia,LVA,2020-08-27,50.34
Latvia,LVA,2020-08-28,45.69
Latvia,LVA,2020-08-29,35.96
Latvia,LVA,2020-08-30,35.16
Latvia,LVA,2020-08-31,53.54
Latvia,LVA,2020-09-01,52.21
Latvia,LVA,2020-09-02,48.9
Latvia,LVA,2020-09-03,44.98
Latvia,LVA,2020-09-04,42.1
Latvia,LVA,2020-09-05,30.87
Latvia,LVA,2020-09-06,32.85
Latvia,LVA,2020-09-07,46.15
Latvia,LVA,2020-09-08,38.03
Latvia,LVA,2020-09-09,44.41
Latvia,LVA,2020-09-10,46.88
Latvia,LVA,2020-09-11,49.81
Latvia,LVA,2020-09-12,29.6
Latvia,LVA,2020-09-13,22.91
Latvia,LVA,2020-09-14,45.3
Latvia,LVA,2020-09-15,67.79
Latvia,LVA,2020-09-16,44.6
Latvia,LVA,2020-09-17,42.26
Latvia,LVA,2020-09-18,37.61
Latvia,LVA,2020-09-19,38.04
Latvia,LVA,2020-09-20,30.36
Latvia,LVA,2020-09-21,28.33
Latvia,LVA,2020-09-22,34.04
Latvia,LVA,2020-09-23,33.77
Latvia,LVA,2020-09-24,37.86
Latvia,LVA,2020-09-25,36.55
Latvia,LVA,2020-09-26,28.18
Latvia,LVA,2020-09-27,19.74
Latvia,LVA,2020-09-28,43.55
Latvia,LVA,2020-09-29,53.5
Latvia,LVA,2020-09-30,44.37
Latvia,LVA,2020-10-01,38.41
Latvia,LVA,2020-10-02,37.44
Latvia,LVA,2020-10-03,31.81
Latvia,LVA,2020-10-04,26.41
Latvia,LVA,2020-10-05,41.54
Latvia,LVA,2020-10-06,30.76
Latvia,LVA,2020-10-07,37.28
Latvia,LVA,2020-10-08,41.53
Latvia,LVA,2020-10-09,37.46
Latvia,LVA,2020-10-10,26.31
Latvia,LVA,2020-10-11,30.15
Latvia,LVA,2020-10-12,50.86
Latvia,LVA,2020-10-13,47.08
Latvia,LVA,2020-10-14,36.91
Latvia,LVA,2020-10-15,38.32
Latvia,LVA,2020-10-16,43.01
Latvia,LVA,2020-10-17,31.12
Latvia,LVA,2020-10-18,23.07
Latvia,LVA,2020-10-19,39.51
Latvia,LVA,2020-10-20,55.08
Latvia,LVA,2020-10-21,36.9
Latvia,LVA,2020-10-22,37.38
Latvia,LVA,2020-10-23,38.09
Latvia,LVA,2020-10-24,31.01
Latvia,LVA,2020-10-25,26.86
Latvia,LVA,2020-10-26,41.81
Latvia,LVA,2020-10-27,47.39
Latvia,LVA,2020-10-28,37.22
Latvia,LVA,2020-10-29,40.41
Latvia,LVA,2020-10-30,45.59
Latvia,LVA,2020-10-31,43.83
Latvia,LVA,2020-11-01,11.14
Latvia,LVA,2020-11-02,26.89
Latvia,LVA,2020-11-03,36.93
Latvia,LVA,2020-11-04,38.43
Latvia,LVA,2020-11-05,33.09
Latvia,LVA,2020-11-06,42.95
Latvia,LVA,2020-11-07,41.1
Latvia,LVA,2020-11-08,36.34
Latvia,LVA,2020-11-09,49.77
Latvia,LVA,2020-11-10,62.81
Latvia,LVA,2020-11-11,47.88
Latvia,LVA,2020-11-12,48.52
Latvia,LVA,2020-11-13,51.0
Latvia,LVA,2020-11-14,43.31
Latvia,LVA,2020-11-15,23.48
Latvia,LVA,2020-11-16,35.36
Latvia,LVA,2020-11-17,35.99
Latvia,LVA,2020-11-18,33.94
Latvia,LVA,2020-11-19,31.55
Latvia,LVA,2020-11-20,57.91
Latvia,LVA,2020-11-21,26.98
Latvia,LVA,2020-11-22,14.52
Latvia,LVA,2020-11-23,33.56
Latvia,LVA,2020-11-24,38.23
Latvia,LVA,2020-11-25,39.44
Latvia,LVA,2020-11-26,50.2
Latvia,LVA,2020-11-27,65.18
Latvia,LVA,2020-11-28,46.95
Latvia,LVA,2020-11-29,46.39
Latvia,LVA,2020-11-30,83.04
Latvia,LVA,2020-12-01,69.05
Latvia,LVA,2020-12-02,68.16
Latvia,LVA,2020-12-03,53.27
Latvia,LVA,2020-12-04,41.99
Latvia,LVA,2020-12-05,27.99
Latvia,LVA,2020-12-06,21.01
Latvia,LVA,2020-12-07,34.8
Latvia,LVA,2020-12-08,47.81
Latvia,LVA,2020-12-09,56.4
Latvia,LVA,2020-12-10,65.05
Latvia,LVA,2020-12-11,57.98
Latvia,LVA,2020-12-12,48.3
Latvia,LVA,2020-12-13,52.33
Latvia,LVA,2020-12-14,86.7
Latvia,LVA,2020-12-15,51.74
Latvia,LVA,2020-12-16,56.82
Latvia,LVA,2020-12-17,55.77
Latvia,LVA,2020-12-18,45.62
Latvia,LVA,2020-12-19,29.57
Latvia,LVA,2020-12-20,31.3
Latvia,LVA,2020-12-21,41.04
Latvia,LVA,2020-12-22,35.23
Latvia,LVA,2020-12-23,41.32
Latvia,LVA,2020-12-24,21.43
Latvia,LVA,2020-12-25,28.88
Latvia,LVA,2020-12-26,33.59
Latvia,LVA,2020-12-27,21.11
Latvia,LVA,2020-12-28,33.41
Latvia,LVA,2020-12-29,39.81
Latvia,LVA,2020-12-30,44.06
Latvia,LVA,2020-12-31,49.34
Latvia,LVA,2021-01-01,36.26
Latvia,LVA,2021-01-02,43.16
Latvia,LVA,2021-01-03,31.61
Latvia,LVA,2021-01-04,43.7
Latvia,LVA,2021-01-05,47.37
Latvia,LVA,2021-01-06,41.61
Latvia,LVA,2021-01-07,67.89
Latvia,LVA,2021-01-08,76.64
Latvia,LVA,2021-01-09,55.01
Latvia,LVA,2021-01-10,42.1
Latvia,LVA,2021-01-11,48.75
Latvia,LVA,2021-01-12,45.61
Latvia,LVA,2021-01-13,53.31
Latvia,LVA,2021-01-14,77.25
Latvia,LVA,2021-01-15,78.31
Latvia,LVA,2021-01-16,62.2
Latvia,LVA,2021-01-17,53.95
Latvia,LVA,2021-01-18,61.64
Latvia,LVA,2021-01-19,59.46
Latvia,LVA,2021-01-20,55.67
Latvia,LVA,2021-01-21,50.18
Latvia,LVA,2021-01-22,46.34
Latvia,LVA,2021-01-23,44.08
Latvia,LVA,2021-01-24,48.14
Latvia,LVA,2021-01-25,60.13
Latvia,LVA,2021-01-26,60.55
Latvia,LVA,2021-01-27,57.97
Latvia,LVA,2021-01-28,58.7
Latvia,LVA,2021-01-29,55.53
Latvia,LVA,2021-01-30,48.86
Latvia,LVA,2021-01-31,48.33
Latvia,LVA,2021-02-01,87.08
Latvia,LVA,2021-02-02,67.85
Latvia,LVA,2021-02-03,54.81
Latvia,LVA,2021-02-04,60.64
Latvia,LVA,2021-02-05,79.18
Latvia,LVA,2021-02-06,45.57
Latvia,LVA,2021-02-07,40.66
Latvia,LVA,2021-02-08,59.41
Latvia,LVA,2021-02-09,71.94
Latvia,LVA,2021-02-10,73.76
Latvia,LVA,2021-02-11,99.52
Latvia,LVA,2021-02-12,82.36
Latvia,LVA,2021-02-13,53.4
Latvia,LVA,2021-02-14,46.23
Latvia,LVA,2021-02-15,69.37
Latvia,LVA,2021-02-16,65.63
Latvia,LVA,2021-02-17,79.7
Latvia,LVA,2021-02-18,68.1
Latvia,LVA,2021-02-19,63.02
Latvia,LVA,2021-02-20,54.39
Latvia,LVA,2021-02-21,39.34
Latvia,LVA,2021-02-22,55.88
Latvia,LVA,2021-02-23,49.64
Latvia,LVA,2021-02-24,41.13
Latvia,LVA,2021-02-25,40.71
Latvia,LVA,2021-02-26,36.82
Latvia,LVA,2021-02-27,38.53
Latvia,LVA,2021-02-28,30.68
Latvia,LVA,2021-03-01,44.81
Latvia,LVA,2021-03-02,53.06
Latvia,LVA,2021-03-03,57.75
Latvia,LVA,2021-03-04,52.37
Latvia,LVA,2021-03-05,56.36
Latvia,LVA,2021-03-06,30.04
Latvia,LVA,2021-03-07,32.94
Latvia,LVA,2021-03-08,56.33
Latvia,LVA,2021-03-09,55.2
Latvia,LVA,2021-03-10,62.81
Latvia,LVA,2021-03-11,35.08
Latvia,LVA,2021-03-12,36.29
Latvia,LVA,2021-03-13,29.86
Latvia,LVA,2021-03-14,32.15
Latvia,LVA,2021-03-15,53.67
Latvia,LVA,2021-03-16,55.17
Latvia,LVA,2021-03-17,50.83
Latvia,LVA,2021-03-18,55.2
Latvia,LVA,2021-03-19,50.83
Latvia,LVA,2021-03-20,22.69
Latvia,LVA,2021-03-21,18.68
Latvia,LVA,2021-03-22,48.38
Latvia,LVA,2021-03-23,45.61
Latvia,LVA,2021-03-24,38.96
Latvia,LVA,2021-03-25,46.24
Latvia,LVA,2021-03-26,47.45
Latvia,LVA,2021-03-27,18.53
Latvia,LVA,2021-03-28,19.46
Latvia,LVA,2021-03-29,44.26
Latvia,LVA,2021-03-30,45.93
Latvia,LVA,2021-03-31,51.86
Latvia,LVA,2021-04-01,44.07
Latvia,LVA,2021-04-02,37.23
Latvia,LVA,2021-04-03,27.66
Latvia,LVA,2021-04-04,9.27
Latvia,LVA,2021-04-05,8.31
Latvia,LVA,2021-04-06,34.86
Latvia,LVA,2021-04-07,48.47
Latvia,LVA,2021-04-08,49.03
Latvia,LVA,2021-04-09,20.18
Latvia,LVA,2021-04-10,40.06
Latvia,LVA,2021-04-11,37.52
Latvia,LVA,2021-04-12,41.65
Latvia,LVA,2021-04-13,50.98
Latvia,LVA,2021-04-14,56.95
Latvia,LVA,2021-04-15,53.88
Latvia,LVA,2021-04-16,49.33
Latvia,LVA,2021-04-17,43.65
Latvia,LVA,2021-04-18,47.54
Latvia,LVA,2021-04-19,54.44
Latvia,LVA,2021-04-20,65.8
Latvia,LVA,2021-04-21,50.72
Latvia,LVA,2021-04-22,37.42
Latvia,LVA,2021-04-23,40.97
Latvia,LVA,2021-04-24,33.96
Latvia,LVA,2021-04-25,22.44
Latvia,LVA,2021-04-26,60.21
Latvia,LVA,2021-04-27,64.8
Latvia,LVA,2021-04-28,64.72
Latvia,LVA,2021-04-29,57.65
Latvia,LVA,2021-04-30,56.92
Latvia,LVA,2021-05-01,49.83
Latvia,LVA,2021-05-02,46.16
Latvia,LVA,2021-05-03,59.96
Latvia,LVA,2021-05-04,60.69
Latvia,LVA,2021-05-05,49.92
Latvia,LVA,2021-05-06,62.65
Latvia,LVA,2021-05-07,64.99
Latvia,LVA,2021-05-08,45.46
Latvia,LVA,2021-05-09,25.7
Latvia,LVA,2021-05-10,42.65
Latvia,LVA,2021-05-11,41.93
Latvia,LVA,2021-05-12,48.56
Latvia,LVA,2021-05-13,38.61
Latvia,LVA,2021-05-14,53.93
Latvia,LVA,2021-05-15,22.48
Latvia,LVA,2021-05-16,30.89
Latvia,LVA,2021-05-17,62.04
Latvia,LVA,2021-05-18,63.81
Latvia,LVA,2021-05-19,61.45
Latvia,LVA,2021-05-20,47.16
Latvia,LVA,2021-05-21,34.36
Latvia,LVA,2021-05-22,36.11
Latvia,LVA,2021-05-23,23.67
Latvia,LVA,2021-05-24,56.42
Latvia,LVA,2021-05-25,59.0
Latvia,LVA,2021-05-26,55.31
Latvia,LVA,2021-05-27,65.1
Latvia,LVA,2021-05-28,62.82
Latvia,LVA,2021-05-29,42.27
Latvia,LVA,2021-05-30,27.72
Latvia,LVA,2021-05-31,57.62
Latvia,LVA,2021-06-01,65.34
Latvia,LVA,2021-06-02,67.82
Latvia,LVA,2021-06-03,60.39
Latvia,LVA,2021-06-04,69.68
Latvia,LVA,2021-06-05,60.7
Latvia,LVA,2021-06-06,58.76
Latvia,LVA,2021-06-07,80.02
Latvia,LVA,2021-06-08,82.13
Latvia,LVA,2021-06-09,98.44
Latvia,LVA,2021-06-10,82.7
Latvia,LVA,2021-06-11,80.8
Latvia,LVA,2021-06-12,53.1
Latvia,LVA,2021-06-13,25.29
Latvia,LVA,2021-06-14,72.42
Latvia,LVA,2021-06-15,71.16
Latvia,LVA,2021-06-16,88.6
Latvia,LVA,2021-06-17,80.64
Latvia,LVA,2021-06-18,79.51
Latvia,LVA,2021-06-19,75.18
Latvia,LVA,2021-06-20,63.7
Latvia,LVA,2021-06-21,78.77
Latvia,LVA,2021-06-22,87.18
Latvia,LVA,2021-06-23,94.6
Latvia,LVA,2021-06-24,96.18
Latvia,LVA,2021-06-25,92.62
Latvia,LVA,2021-06-26,79.4
Latvia,LVA,2021-06-27,71.15
Latvia,LVA,2021-06-28,89.49
Latvia,LVA,2021-06-29,92.99
Latvia,LVA,2021-06-30,92.04
Latvia,LVA,2021-07-01,91.9
Latvia,LVA,2021-07-02,100.3
Latvia,LVA,2021-07-03,86.28
Latvia,LVA,2021-07-04,80.99
Latvia,LVA,2021-07-05,91.95
Latvia,LVA,2021-07-06,87.84
Latvia,LVA,2021-07-07,97.46
Latvia,LVA,2021-07-08,103.17
Latvia,LVA,2021-07-09,90.54
Latvia,LVA,2021-07-10,81.9
Latvia,LVA,2021-07-11,78.61
Latvia,LVA,2021-07-12,97.35
Latvia,LVA,2021-07-13,98.32
Latvia,LVA,2021-07-14,108.64
Latvia,LVA,2021-07-15,101.77
Latvia,LVA,2021-07-16,92.55
Latvia,LVA,2021-07-17,86.06
Latvia,LVA,2021-07-18,88.32
Latvia,LVA,2021-07-19,90.76
Latvia,LVA,2021-07-20,86.9
Latvia,LVA,2021-07-21,84.56
Latvia,LVA,2021-07-22,92.21
Latvia,LVA,2021-07-23,85.13
Latvia,LVA,2021-07-24,72.43
Latvia,LVA,2021-07-25,76.17
Latvia,LVA,2021-07-26,84.12
Latvia,LVA,2021-07-27,87.05
Latvia,LVA,2021-07-28,84.47
Latvia,LVA,2021-07-29,86.57
Latvia,LVA,2021-07-30,77.84
Latvia,LVA,2021-07-31,63.52
Latvia,LVA,2021-08-01,59.36
Latvia,LVA,2021-08-02,88.43
Latvia,LVA,2021-08-03,96.44
Latvia,LVA,2021-08-04,105.0
Latvia,LVA,2021-08-05,94.85
Latvia,LVA,2021-08-06,76.93
Latvia,LVA,2021-08-07,59.32
Latvia,LVA,2021-08-08,29.58
Latvia,LVA,2021-08-09,89.02
Latvia,LVA,2021-08-10,92.35
Latvia,LVA,2021-08-11,98.65
Latvia,LVA,2021-08-12,105.88
Latvia,LVA,2021-08-13,98.42
Latvia,LVA,2021-08-14,64.9
Latvia,LVA,2021-08-15,62.46
Latvia,LVA,2021-08-16,82.87
Latvia,LVA,2021-08-17,73.44
Latvia,LVA,2021-08-18,76.32
Latvia,LVA,2021-08-19,87.87
Latvia,LVA,2021-08-20,101.17
Latvia,LVA,2021-08-21,103.15
Latvia,LVA,2021-08-22,77.71
Latvia,LVA,2021-08-23,103.09
Latvia,LVA,2021-08-24,102.57
Latvia,LVA,2021-08-25,97.09
Latvia,LVA,2021-08-26,102.58
Latvia,LVA,2021-08-27,95.87
Latvia,LVA,2021-08-28,87.74
Latvia,LVA,2021-08-29,81.01
Latvia,LVA,2021-08-30,107.59
Latvia,LVA,2021-08-31,108.85
Latvia,LVA,2021-09-01,110.9
Latvia,LVA,2021-09-02,111.82
Latvia,LVA,2021-09-03,109.03
Latvia,LVA,2021-09-04,105.09
Latvia,LVA,2021-09-05,98.93
Latvia,LVA,2021-09-06,120.88
Latvia,LVA,2021-09-07,123.6
Latvia,LVA,2021-09-08,127.41
Latvia,LVA,2021-09-09,131.34
Latvia,LVA,2021-09-10,136.32
Latvia,LVA,2021-09-11,121.17
Latvia,LVA,2021-09-12,108.34
Latvia,LVA,2021-09-13,137.15
Latvia,LVA,2021-09-14,142.48
Latvia,LVA,2021-09-15,157.01
Latvia,LVA,2021-09-16,145.45
Latvia,LVA,2021-09-17,139.01
Latvia,LVA,2021-09-18,122.18
Latvia,LVA,2021-09-19,93.56
Latvia,LVA,2021-09-20,145.63
Latvia,LVA,2021-09-21,136.45
Latvia,LVA,2021-09-22,141.55
Latvia,LVA,2021-09-23,100.85
Latvia,LVA,2021-09-24,93.62
Latvia,LVA,2021-09-25,113.46
Latvia,LVA,2021-09-26,110.12
Latvia,LVA,2021-09-27,134.93
Latvia,LVA,2021-09-28,149.53
Latvia,LVA,2021-09-29,125.1
Latvia,LVA,2021-09-30,111.22
Latvia,LVA,2021-10-01,103.43
Latvia,LVA,2021-10-02,76.79
Latvia,LVA,2021-10-03,19.08
Latvia,LVA,2021-10-04,138.91
Latvia,LVA,2021-10-05,121.32
Latvia,LVA,2021-10-06,108.27
Latvia,LVA,2021-10-07,187.71
Latvia,LVA,2021-10-08,166.3
Latvia,LVA,2021-10-09,114.48
Latvia,LVA,2021-10-10,86.59
Latvia,LVA,2021-10-11,118.77
Latvia,LVA,2021-10-12,140.03
Latvia,LVA,2021-10-13,170.23
Latvia,LVA,2021-10-14,155.99
Latvia,LVA,2021-10-15,93.95
Latvia,LVA,2021-10-16,42.78
Latvia,LVA,2021-10-17,72.81
Latvia,LVA,2021-10-18,142.88
Latvia,LVA,2021-10-19,139.6
Latvia,LVA,2021-10-20,67.0
Latvia,LVA,2021-10-21,68.81
Latvia,LVA,2021-10-22,66.95
Latvia,LVA,2021-10-23,95.23
Latvia,LVA,2021-10-24,80.66
Latvia,LVA,2021-10-25,106.67
Latvia,LVA,2021-10-26,154.73
Latvia,LVA,2021-10-27,104.64
Latvia,LVA,2021-10-28,107.35
Latvia,LVA,2021-10-29,105.13
Latvia,LVA,2021-10-30,74.8
Latvia,LVA,2021-10-31,66.64
Latvia,LVA,2021-11-01,68.83
Latvia,LVA,2021-11-02,88.44
Latvia,LVA,2021-11-03,103.34
